Gm#,Date,,Tm,AwayTeam,W/L,R,RA,Inn,W-L,Rank,GB,Win,Loss,Save,Time,D/N,Attendance,HomeStreak,HomeGame,Index,year
146,201709120,preview,TBR,NYY,7:10 pm,"Game Preview, Matchups, and Tickets",,,,,,,,,,,,,True,2156,2017
145,201709120,preview,CLE,DET,7:10 pm,"Game Preview, Matchups, and Tickets",,,,,,,,,,,,,True,2157,2017
144,201709120,preview,PHI,MIA,7:05 pm,"Game Preview, Matchups, and Tickets",,,,,,,,,,,,,True,2158,2017
145,201709120,preview,MIL,PIT,7:40 pm,"Game Preview, Matchups, and Tickets",,,,,,,,,,,,,True,2159,2017
144,201709120,preview,STL,CIN,8:15 pm,"Game Preview, Matchups, and Tickets",,,,,,,,,,,,,True,2160,2017
144,201709120,preview,KCR,CHW,1:15 pm,"Game Preview, Matchups, and Tickets",,,,,,,,,,,,,True,2161,2017
144,201709120,preview,LAA,HOU,10:07 pm,"Game Preview, Matchups, and Tickets",,,,,,,,,,,,,True,2162,2017
144,201709120,preview,BOS,OAK,7:10 pm,"Game Preview, Matchups, and Tickets",,,,,,,,,,,,,True,2163,2017
144,201709120,preview,MIN,SDP,8:10 pm,"Game Preview, Matchups, and Tickets",,,,,,,,,,,,,True,2164,2017
147,201709120,preview,SFG,LAD,10:15 pm,"Game Preview, Matchups, and Tickets",,,,,,,,,,,,,True,2165,2017
145,201709120,preview,ARI,COL,9:40 pm,"Game Preview, Matchups, and Tickets",,,,,,,,,,,,,True,2166,2017
146,201709130,preview,CLE,DET,12:10 pm,"Game Preview, Matchups, and Tickets",,,,,,,,,,,,,True,2167,2017
145,201709130,preview,BOS,OAK,7:10 pm,"Game Preview, Matchups, and Tickets",,,,,,,,,,,,,True,2168,2017
145,201709130,preview,PHI,MIA,7:05 pm,"Game Preview, Matchups, and Tickets",,,,,,,,,,,,,True,2169,2017
148,201709130,preview,SFG,LAD,10:15 pm,"Game Preview, Matchups, and Tickets",,,,,,,,,,,,,True,2170,2017
145,201709130,preview,TEX,SEA,8:05 pm,"Game Preview, Matchups, and Tickets",,,,,,,,,,,,,True,2171,2017
147,201709130,preview,TBR,NYY,7:10 pm,"Game Preview, Matchups, and Tickets",,,,,,,,,,,,,True,2172,2017
145,201709130,preview,MIN,SDP,8:10 pm,"Game Preview, Matchups, and Tickets",,,,,,,,,,,,,True,2173,2017
145,201709130,preview,STL,CIN,8:15 pm,"Game Preview, Matchups, and Tickets",,,,,,,,,,,,,True,2174,2017
145,201709130,preview,CHC,NYM,8:05 pm,"Game Preview, Matchups, and Tickets",,,,,,,,,,,,,True,2175,2017
146,201709130,preview,TOR,BAL,7:07 pm,"Game Preview, Matchups, and Tickets",,,,,,,,,,,,,True,2176,2017
146,201709130,preview,ARI,COL,9:40 pm,"Game Preview, Matchups, and Tickets",,,,,,,,,,,,,True,2177,2017
145,201709130,preview,KCR,CHW,2:15 pm,"Game Preview, Matchups, and Tickets",,,,,,,,,,,,,True,2178,2017
145,201709130,preview,LAA,HOU,10:07 pm,"Game Preview, Matchups, and Tickets",,,,,,,,,,,,,True,2179,2017
144,201709130,preview,WSN,ATL,7:05 pm,"Game Preview, Matchups, and Tickets",,,,,,,,,,,,,True,2180,2017
146,201709130,preview,MIL,PIT,8:10 pm,"Game Preview, Matchups, and Tickets",,,,,,,,,,,,,True,2181,2017
146,201709140,preview,NYY,BAL,7:05 pm,"Game Preview, Matchups, and Tickets",,,,,,,,,,,,,True,2182,2017
146,201709140,preview,PHI,MIA,7:05 pm,"Game Preview, Matchups, and Tickets",,,,,,,,,,,,,True,2183,2017
146,201709140,preview,DET,CHW,1:10 pm,"Game Preview, Matchups, and Tickets",,,,,,,,,,,,,True,2184,2017
146,201709140,preview,MIN,TOR,8:10 pm,"Game Preview, Matchups, and Tickets",,,,,,,,,,,,,True,2185,2017
146,201709140,preview,BOS,OAK,1:35 pm,"Game Preview, Matchups, and Tickets",,,,,,,,,,,,,True,2186,2017
147,201709140,preview,CLE,KCR,7:10 pm,"Game Preview, Matchups, and Tickets",,,,,,,,,,,,,True,2187,2017
145,201709140,preview,WSN,ATL,7:05 pm,"Game Preview, Matchups, and Tickets",,,,,,,,,,,,,True,2188,2017
146,201709140,preview,STL,CIN,1:45 pm,"Game Preview, Matchups, and Tickets",,,,,,,,,,,,,True,2189,2017
146,201709140,preview,LAA,HOU,10:07 pm,"Game Preview, Matchups, and Tickets",,,,,,,,,,,,,True,2190,2017
146,201709140,preview,CHC,NYM,8:05 pm,"Game Preview, Matchups, and Tickets",,,,,,,,,,,,,True,2191,2017
147,201709140,preview,ARI,COL,3:40 pm,"Game Preview, Matchups, and Tickets",,,,,,,,,,,,,True,2192,2017
146,201709140,preview,TEX,SEA,8:05 pm,"Game Preview, Matchups, and Tickets",,,,,,,,,,,,,True,2193,2017
146,201709150,preview,WSN,LAD,7:05 pm,"Game Preview, Matchups, and Tickets",,,,,,,,,,,,,True,2194,2017
148,201709150,preview,CIN,PIT,7:10 pm,"Game Preview, Matchups, and Tickets",,,,,,,,,,,,,True,2195,2017
147,201709150,preview,MIA,MIL,7:10 pm,"Game Preview, Matchups, and Tickets",,,,,,,,,,,,,True,2196,2017
147,201709150,preview,MIN,TOR,8:10 pm,"Game Preview, Matchups, and Tickets",,,,,,,,,,,,,True,2197,2017
147,201709150,preview,DET,CHW,7:10 pm,"Game Preview, Matchups, and Tickets",,,,,,,,,,,,,True,2198,2017
146,201709150,preview,ATL,NYM,7:35 pm,"Game Preview, Matchups, and Tickets",,,,,,,,,,,,,True,2199,2017
149,201709150,preview,SFG,ARI,10:15 pm,"Game Preview, Matchups, and Tickets",,,,,,,,,,,,,True,2200,2017
148,201709150,preview,CLE,KCR,7:10 pm,"Game Preview, Matchups, and Tickets",,,,,,,,,,,,,True,2201,2017
147,201709150,preview,NYY,BAL,7:05 pm,"Game Preview, Matchups, and Tickets",,,,,,,,,,,,,True,2202,2017
147,201709150,preview,PHI,OAK,7:05 pm,"Game Preview, Matchups, and Tickets",,,,,,,,,,,,,True,2203,2017
147,201709150,preview,CHC,STL,2:20 pm,"Game Preview, Matchups, and Tickets",,,,,,,,,,,,,True,2204,2017
147,201709150,preview,LAA,TEX,10:07 pm,"Game Preview, Matchups, and Tickets",,,,,,,,,,,,,True,2205,2017
148,201709150,preview,COL,SDP,8:40 pm,"Game Preview, Matchups, and Tickets",,,,,,,,,,,,,True,2206,2017
148,201709150,preview,TBR,BOS,7:10 pm,"Game Preview, Matchups, and Tickets",,,,,,,,,,,,,True,2207,2017
147,201709150,preview,HOU,SEA,8:10 pm,"Game Preview, Matchups, and Tickets",,,,,,,,,,,,,True,2208,2017
149,201709160,preview,CLE,KCR,4:10 pm,"Game Preview, Matchups, and Tickets",,,,,,,,,,,,,True,2209,2017
147,201709160,preview,ATL,NYM,7:10 pm,"Game Preview, Matchups, and Tickets",,,,,,,,,,,,,True,2210,2017
148,201709160,preview,LAA,TEX,9:07 pm,"Game Preview, Matchups, and Tickets",,,,,,,,,,,,,True,2211,2017
148,201709160,preview,NYY,BAL,4:05 pm,"Game Preview, Matchups, and Tickets",,,,,,,,,,,,,True,2212,2017
148,201709160,preview,MIN,TOR,7:10 pm,"Game Preview, Matchups, and Tickets",,,,,,,,,,,,,True,2213,2017
148,201709160,preview,PHI,OAK,7:05 pm,"Game Preview, Matchups, and Tickets",,,,,,,,,,,,,True,2214,2017
147,201709160,preview,WSN,LAD,1:05 pm,"Game Preview, Matchups, and Tickets",,,,,,,,,,,,,True,2215,2017
148,201709160,preview,DET,CHW,6:10 pm,"Game Preview, Matchups, and Tickets",,,,,,,,,,,,,True,2216,2017
149,201709160,preview,TBR,BOS,6:10 pm,"Game Preview, Matchups, and Tickets",,,,,,,,,,,,,True,2217,2017
148,201709160,preview,HOU,SEA,7:10 pm,"Game Preview, Matchups, and Tickets",,,,,,,,,,,,,True,2218,2017
150,201709160,preview,SFG,ARI,9:05 pm,"Game Preview, Matchups, and Tickets",,,,,,,,,,,,,True,2219,2017
149,201709160,preview,COL,SDP,8:10 pm,"Game Preview, Matchups, and Tickets",,,,,,,,,,,,,True,2220,2017
149,201709160,preview,CIN,PIT,4:10 pm,"Game Preview, Matchups, and Tickets",,,,,,,,,,,,,True,2221,2017
148,201709160,preview,CHC,STL,1:05 pm,"Game Preview, Matchups, and Tickets",,,,,,,,,,,,,True,2222,2017
148,201709160,preview,MIA,MIL,7:10 pm,"Game Preview, Matchups, and Tickets",,,,,,,,,,,,,True,2223,2017
148,201709170,preview,WSN,LAD,1:35 pm,"Game Preview, Matchups, and Tickets",,,,,,,,,,,,,True,2224,2017
150,201709170,preview,CLE,KCR,1:10 pm,"Game Preview, Matchups, and Tickets",,,,,,,,,,,,,True,2225,2017
150,201709170,preview,CIN,PIT,1:10 pm,"Game Preview, Matchups, and Tickets",,,,,,,,,,,,,True,2226,2017
151,201709170,preview,SFG,ARI,4:05 pm,"Game Preview, Matchups, and Tickets",,,,,,,,,,,,,True,2227,2017
149,201709170,preview,LAA,TEX,3:37 pm,"Game Preview, Matchups, and Tickets",,,,,,,,,,,,,True,2228,2017
149,201709170,preview,NYY,BAL,1:05 pm,"Game Preview, Matchups, and Tickets",,,,,,,,,,,,,True,2229,2017
149,201709170,preview,DET,CHW,1:10 pm,"Game Preview, Matchups, and Tickets",,,,,,,,,,,,,True,2230,2017
149,201709170,preview,HOU,SEA,2:10 pm,"Game Preview, Matchups, and Tickets",,,,,,,,,,,,,True,2231,2017
149,201709170,preview,PHI,OAK,1:35 pm,"Game Preview, Matchups, and Tickets",,,,,,,,,,,,,True,2232,2017
149,201709170,preview,CHC,STL,3:33 am,"Game Preview, Matchups, and Tickets",,,,,,,,,,,,,True,2233,2017
150,201709170,preview,COL,SDP,3:10 pm,"Game Preview, Matchups, and Tickets",,,,,,,,,,,,,True,2234,2017
150,201709170,preview,TBR,BOS,1:10 pm,"Game Preview, Matchups, and Tickets",,,,,,,,,,,,,True,2235,2017
149,201709170,preview,MIN,TOR,2:10 pm,"Game Preview, Matchups, and Tickets",,,,,,,,,,,,,True,2236,2017
149,201709170,preview,MIA,MIL,1:10 pm,"Game Preview, Matchups, and Tickets",,,,,,,,,,,,,True,2237,2017
148,201709170,preview,ATL,NYM,1:35 pm,"Game Preview, Matchups, and Tickets",,,,,,,,,,,,,True,2238,2017
151,201709180,preview,BAL,BOS,7:05 pm,"Game Preview, Matchups, and Tickets",,,,,,,,,,,,,True,2239,2017
150,201709180,preview,NYY,MIN,7:05 pm,"Game Preview, Matchups, and Tickets",,,,,,,,,,,,,True,2240,2017
150,201709180,preview,DET,OAK,7:10 pm,"Game Preview, Matchups, and Tickets",,,,,,,,,,,,,True,2241,2017
150,201709180,preview,MIA,NYM,7:10 pm,"Game Preview, Matchups, and Tickets",,,,,,,,,,,,,True,2242,2017
151,201709180,preview,PIT,MIL,7:05 pm,"Game Preview, Matchups, and Tickets",,,,,,,,,,,,,True,2243,2017
150,201709180,preview,PHI,LAD,7:05 pm,"Game Preview, Matchups, and Tickets",,,,,,,,,,,,,True,2244,2017
150,201709180,preview,SDP,ARI,10:10 pm,"Game Preview, Matchups, and Tickets",,,,,,,,,,,,,True,2245,2017
150,201709190,preview,LAA,CLE,10:07 pm,"Game Preview, Matchups, and Tickets",,,,,,,,,,,,,True,2246,2017
152,201709190,preview,BAL,BOS,7:05 pm,"Game Preview, Matchups, and Tickets",,,,,,,,,,,,,True,2247,2017
151,201709190,preview,SEA,TEX,10:10 pm,"Game Preview, Matchups, and Tickets",,,,,,,,,,,,,True,2248,2017
151,201709190,preview,SDP,ARI,10:10 pm,"Game Preview, Matchups, and Tickets",,,,,,,,,,,,,True,2249,2017
151,201709190,preview,NYY,MIN,7:05 pm,"Game Preview, Matchups, and Tickets",,,,,,,,,,,,,True,2250,2017
150,201709190,preview,HOU,CHW,8:10 pm,"Game Preview, Matchups, and Tickets",,,,,,,,,,,,,True,2251,2017
152,201709190,preview,PIT,MIL,7:05 pm,"Game Preview, Matchups, and Tickets",,,,,,,,,,,,,True,2252,2017
151,201709190,preview,DET,OAK,7:10 pm,"Game Preview, Matchups, and Tickets",,,,,,,,,,,,,True,2253,2017
151,201709190,preview,TBR,CHC,7:10 pm,"Game Preview, Matchups, and Tickets",,,,,,,,,,,,,True,2254,2017
151,201709190,preview,PHI,LAD,7:05 pm,"Game Preview, Matchups, and Tickets",,,,,,,,,,,,,True,2255,2017
151,201709190,preview,TOR,KCR,7:07 pm,"Game Preview, Matchups, and Tickets",,,,,,,,,,,,,True,2256,2017
151,201709190,preview,CIN,STL,7:10 pm,"Game Preview, Matchups, and Tickets",,,,,,,,,,,,,True,2257,2017
149,201709190,preview,ATL,WSN,7:35 pm,"Game Preview, Matchups, and Tickets",,,,,,,,,,,,,True,2258,2017
151,201709190,preview,MIA,NYM,7:10 pm,"Game Preview, Matchups, and Tickets",,,,,,,,,,,,,True,2259,2017
152,201709190,preview,SFG,COL,10:15 pm,"Game Preview, Matchups, and Tickets",,,,,,,,,,,,,True,2260,2017
152,201709200,preview,DET,OAK,1:10 pm,"Game Preview, Matchups, and Tickets",,,,,,,,,,,,,True,2261,2017
152,201709200,preview,TOR,KCR,7:07 pm,"Game Preview, Matchups, and Tickets",,,,,,,,,,,,,True,2262,2017
152,201709200,preview,CIN,STL,7:10 pm,"Game Preview, Matchups, and Tickets",,,,,,,,,,,,,True,2263,2017
150,201709200,preview,ATL,WSN,7:35 pm,"Game Preview, Matchups, and Tickets",,,,,,,,,,,,,True,2264,2017
152,201709200,preview,NYY,MIN,1:05 pm,"Game Preview, Matchups, and Tickets",,,,,,,,,,,,,True,2265,2017
153,201709200,preview,BAL,BOS,7:05 pm,"Game Preview, Matchups, and Tickets",,,,,,,,,,,,,True,2266,2017
152,201709200,preview,SDP,ARI,9:10 pm,"Game Preview, Matchups, and Tickets",,,,,,,,,,,,,True,2267,2017
151,201709200,preview,LAA,CLE,10:07 pm,"Game Preview, Matchups, and Tickets",,,,,,,,,,,,,True,2268,2017
152,201709200,preview,MIA,NYM,1:10 pm,"Game Preview, Matchups, and Tickets",,,,,,,,,,,,,True,2269,2017
151,201709200,preview,HOU,CHW,8:10 pm,"Game Preview, Matchups, and Tickets",,,,,,,,,,,,,True,2270,2017
152,201709200,preview,SEA,TEX,10:10 pm,"Game Preview, Matchups, and Tickets",,,,,,,,,,,,,True,2271,2017
152,201709200,preview,PHI,LAD,7:05 pm,"Game Preview, Matchups, and Tickets",,,,,,,,,,,,,True,2272,2017
152,201709200,preview,TBR,CHC,7:10 pm,"Game Preview, Matchups, and Tickets",,,,,,,,,,,,,True,2273,2017
153,201709200,preview,SFG,COL,3:45 pm,"Game Preview, Matchups, and Tickets",,,,,,,,,,,,,True,2274,2017
153,201709200,preview,PIT,MIL,7:05 pm,"Game Preview, Matchups, and Tickets",,,,,,,,,,,,,True,2275,2017
153,201709210,preview,PHI,LAD,1:05 pm,"Game Preview, Matchups, and Tickets",,,,,,,,,,,,,True,2276,2017
153,201709210,preview,DET,MIN,7:10 pm,"Game Preview, Matchups, and Tickets",,,,,,,,,,,,,True,2277,2017
153,201709210,preview,SDP,COL,10:10 pm,"Game Preview, Matchups, and Tickets",,,,,,,,,,,,,True,2278,2017
153,201709210,preview,SEA,TEX,10:10 pm,"Game Preview, Matchups, and Tickets",,,,,,,,,,,,,True,2279,2017
154,201709210,preview,BAL,TBR,7:05 pm,"Game Preview, Matchups, and Tickets",,,,,,,,,,,,,True,2280,2017
153,201709210,preview,TOR,KCR,7:07 pm,"Game Preview, Matchups, and Tickets",,,,,,,,,,,,,True,2281,2017
152,201709210,preview,LAA,CLE,3:33 am,"Game Preview, Matchups, and Tickets",,,,,,,,,,,,,True,2282,2017
153,201709210,preview,MIL,CHC,8:10 pm,"Game Preview, Matchups, and Tickets",,,,,,,,,,,,,True,2283,2017
152,201709210,preview,HOU,CHW,8:10 pm,"Game Preview, Matchups, and Tickets",,,,,,,,,,,,,True,2284,2017
153,201709210,preview,CIN,STL,7:10 pm,"Game Preview, Matchups, and Tickets",,,,,,,,,,,,,True,2285,2017
151,201709210,preview,ATL,WSN,7:35 pm,"Game Preview, Matchups, and Tickets",,,,,,,,,,,,,True,2286,2017
153,201709220,preview,OAK,TEX,10:05 pm,"Game Preview, Matchups, and Tickets",,,,,,,,,,,,,True,2287,2017
154,201709220,preview,LAD,SFG,10:10 pm,"Game Preview, Matchups, and Tickets",,,,,,,,,,,,,True,2288,2017
154,201709220,preview,SDP,COL,10:10 pm,"Game Preview, Matchups, and Tickets",,,,,,,,,,,,,True,2289,2017
152,201709220,preview,ATL,PHI,7:35 pm,"Game Preview, Matchups, and Tickets",,,,,,,,,,,,,True,2290,2017
154,201709220,preview,CIN,BOS,7:10 pm,"Game Preview, Matchups, and Tickets",,,,,,,,,,,,,True,2291,2017
154,201709220,preview,TOR,NYY,7:07 pm,"Game Preview, Matchups, and Tickets",,,,,,,,,,,,,True,2292,2017
154,201709220,preview,DET,MIN,7:10 pm,"Game Preview, Matchups, and Tickets",,,,,,,,,,,,,True,2293,2017
154,201709220,preview,SEA,CLE,10:10 pm,"Game Preview, Matchups, and Tickets",,,,,,,,,,,,,True,2294,2017
155,201709220,preview,BAL,TBR,7:05 pm,"Game Preview, Matchups, and Tickets",,,,,,,,,,,,,True,2295,2017
154,201709220,preview,PIT,STL,7:05 pm,"Game Preview, Matchups, and Tickets",,,,,,,,,,,,,True,2296,2017
154,201709220,preview,MIL,CHC,8:10 pm,"Game Preview, Matchups, and Tickets",,,,,,,,,,,,,True,2297,2017
153,201709220,preview,HOU,LAA,8:10 pm,"Game Preview, Matchups, and Tickets",,,,,,,,,,,,,True,2298,2017
153,201709220,preview,CHW,KCR,8:10 pm,"Game Preview, Matchups, and Tickets",,,,,,,,,,,,,True,2299,2017
152,201709220,preview,NYM,WSN,7:10 pm,"Game Preview, Matchups, and Tickets",,,,,,,,,,,,,True,2300,2017
154,201709220,preview,ARI,MIA,9:40 pm,"Game Preview, Matchups, and Tickets",,,,,,,,,,,,,True,2301,2017
155,201709230,preview,CIN,BOS,4:10 pm,"Game Preview, Matchups, and Tickets",,,,,,,,,,,,,True,2302,2017
153,201709230,preview,ATL,PHI,7:10 pm,"Game Preview, Matchups, and Tickets",,,,,,,,,,,,,True,2303,2017
154,201709230,preview,HOU,LAA,7:10 pm,"Game Preview, Matchups, and Tickets",,,,,,,,,,,,,True,2304,2017
155,201709230,preview,MIL,CHC,7:10 pm,"Game Preview, Matchups, and Tickets",,,,,,,,,,,,,True,2305,2017
154,201709230,preview,OAK,TEX,9:05 pm,"Game Preview, Matchups, and Tickets",,,,,,,,,,,,,True,2306,2017
154,201709230,preview,CHW,KCR,7:10 pm,"Game Preview, Matchups, and Tickets",,,,,,,,,,,,,True,2307,2017
155,201709230,preview,LAD,SFG,9:10 pm,"Game Preview, Matchups, and Tickets",,,,,,,,,,,,,True,2308,2017
155,201709230,preview,SEA,CLE,4:10 pm,"Game Preview, Matchups, and Tickets",,,,,,,,,,,,,True,2309,2017
153,201709230,preview,NYM,WSN,7:10 pm,"Game Preview, Matchups, and Tickets",,,,,,,,,,,,,True,2310,2017
155,201709230,preview,DET,MIN,6:10 pm,"Game Preview, Matchups, and Tickets",,,,,,,,,,,,,True,2311,2017
155,201709230,preview,SDP,COL,8:40 pm,"Game Preview, Matchups, and Tickets",,,,,,,,,,,,,True,2312,2017
155,201709230,preview,ARI,MIA,8:10 pm,"Game Preview, Matchups, and Tickets",,,,,,,,,,,,,True,2313,2017
155,201709230,preview,PIT,STL,7:05 pm,"Game Preview, Matchups, and Tickets",,,,,,,,,,,,,True,2314,2017
155,201709230,preview,TOR,NYY,1:07 pm,"Game Preview, Matchups, and Tickets",,,,,,,,,,,,,True,2315,2017
156,201709230,preview,BAL,TBR,7:05 pm,"Game Preview, Matchups, and Tickets",,,,,,,,,,,,,True,2316,2017
154,201709240,preview,NYM,WSN,1:10 pm,"Game Preview, Matchups, and Tickets",,,,,,,,,,,,,True,2317,2017
156,201709240,preview,ARI,MIA,4:10 pm,"Game Preview, Matchups, and Tickets",,,,,,,,,,,,,True,2318,2017
156,201709240,preview,SDP,COL,4:40 pm,"Game Preview, Matchups, and Tickets",,,,,,,,,,,,,True,2319,2017
155,201709240,preview,CHW,KCR,2:10 pm,"Game Preview, Matchups, and Tickets",,,,,,,,,,,,,True,2320,2017
156,201709240,preview,CIN,BOS,1:10 pm,"Game Preview, Matchups, and Tickets",,,,,,,,,,,,,True,2321,2017
155,201709240,preview,HOU,LAA,2:10 pm,"Game Preview, Matchups, and Tickets",,,,,,,,,,,,,True,2322,2017
156,201709240,preview,PIT,STL,1:35 pm,"Game Preview, Matchups, and Tickets",,,,,,,,,,,,,True,2323,2017
156,201709240,preview,TOR,NYY,1:07 pm,"Game Preview, Matchups, and Tickets",,,,,,,,,,,,,True,2324,2017
156,201709240,preview,LAD,SFG,4:10 pm,"Game Preview, Matchups, and Tickets",,,,,,,,,,,,,True,2325,2017
154,201709240,preview,ATL,PHI,1:35 pm,"Game Preview, Matchups, and Tickets",,,,,,,,,,,,,True,2326,2017
156,201709240,preview,DET,MIN,1:10 pm,"Game Preview, Matchups, and Tickets",,,,,,,,,,,,,True,2327,2017
156,201709240,preview,MIL,CHC,2:10 pm,"Game Preview, Matchups, and Tickets",,,,,,,,,,,,,True,2328,2017
155,201709240,preview,OAK,TEX,4:05 pm,"Game Preview, Matchups, and Tickets",,,,,,,,,,,,,True,2329,2017
157,201709240,preview,BAL,TBR,1:35 pm,"Game Preview, Matchups, and Tickets",,,,,,,,,,,,,True,2330,2017
156,201709240,preview,SEA,CLE,4:10 pm,"Game Preview, Matchups, and Tickets",,,,,,,,,,,,,True,2331,2017
156,201709250,preview,BOS,TOR,7:10 pm,"Game Preview, Matchups, and Tickets",,,,,,,,,,,,,True,2332,2017
156,201709250,preview,NYY,KCR,1:05 pm,"Game Preview, Matchups, and Tickets",,,,,,,,,,,,,True,2333,2017
156,201709250,preview,CHW,LAA,8:10 pm,"Game Preview, Matchups, and Tickets",,,,,,,,,,,,,True,2334,2017
157,201709250,preview,LAD,SDP,10:10 pm,"Game Preview, Matchups, and Tickets",,,,,,,,,,,,,True,2335,2017
157,201709250,preview,PHI,WSN,7:05 pm,"Game Preview, Matchups, and Tickets",,,,,,,,,,,,,True,2336,2017
156,201709250,preview,TEX,HOU,8:05 pm,"Game Preview, Matchups, and Tickets",,,,,,,,,,,,,True,2337,2017
157,201709250,preview,ARI,SFG,9:40 pm,"Game Preview, Matchups, and Tickets",,,,,,,,,,,,,True,2338,2017
157,201709250,preview,COL,MIA,8:40 pm,"Game Preview, Matchups, and Tickets",,,,,,,,,,,,,True,2339,2017
156,201709250,preview,OAK,SEA,10:05 pm,"Game Preview, Matchups, and Tickets",,,,,,,,,,,,,True,2340,2017
156,201709250,preview,STL,CHC,8:15 pm,"Game Preview, Matchups, and Tickets",,,,,,,,,,,,,True,2341,2017
155,201709251,preview,NYM,ATL,3:33 am,"Game Preview, Matchups, and Tickets",,,,,,,,,,,,,True,2342,2017
156,201709252,preview,NYM,ATL,4:10 pm,"Game Preview, Matchups, and Tickets",,,,,,,,,,,,,True,2343,2017
157,201709260,preview,KCR,DET,8:15 pm,"Game Preview, Matchups, and Tickets",,,,,,,,,,,,,True,2344,2017
157,201709260,preview,TEX,HOU,8:05 pm,"Game Preview, Matchups, and Tickets",,,,,,,,,,,,,True,2345,2017
158,201709260,preview,PHI,WSN,7:05 pm,"Game Preview, Matchups, and Tickets",,,,,,,,,,,,,True,2346,2017
157,201709260,preview,OAK,SEA,10:05 pm,"Game Preview, Matchups, and Tickets",,,,,,,,,,,,,True,2347,2017
157,201709260,preview,MIL,CIN,7:40 pm,"Game Preview, Matchups, and Tickets",,,,,,,,,,,,,True,2348,2017
157,201709260,preview,STL,CHC,8:15 pm,"Game Preview, Matchups, and Tickets",,,,,,,,,,,,,True,2349,2017
157,201709260,preview,NYM,ATL,7:10 pm,"Game Preview, Matchups, and Tickets",,,,,,,,,,,,,True,2350,2017
157,201709260,preview,PIT,BAL,7:05 pm,"Game Preview, Matchups, and Tickets",,,,,,,,,,,,,True,2351,2017
158,201709260,preview,ARI,SFG,9:40 pm,"Game Preview, Matchups, and Tickets",,,,,,,,,,,,,True,2352,2017
158,201709260,preview,LAD,SDP,10:10 pm,"Game Preview, Matchups, and Tickets",,,,,,,,,,,,,True,2353,2017
157,201709260,preview,CLE,MIN,7:10 pm,"Game Preview, Matchups, and Tickets",,,,,,,,,,,,,True,2354,2017
157,201709260,preview,NYY,TBR,7:05 pm,"Game Preview, Matchups, and Tickets",,,,,,,,,,,,,True,2355,2017
157,201709260,preview,CHW,LAA,8:10 pm,"Game Preview, Matchups, and Tickets",,,,,,,,,,,,,True,2356,2017
158,201709260,preview,COL,MIA,8:40 pm,"Game Preview, Matchups, and Tickets",,,,,,,,,,,,,True,2357,2017
157,201709260,preview,BOS,TOR,7:10 pm,"Game Preview, Matchups, and Tickets",,,,,,,,,,,,,True,2358,2017
158,201709270,preview,CHW,LAA,8:10 pm,"Game Preview, Matchups, and Tickets",,,,,,,,,,,,,True,2359,2017
158,201709270,preview,NYY,TBR,7:05 pm,"Game Preview, Matchups, and Tickets",,,,,,,,,,,,,True,2360,2017
158,201709270,preview,CLE,MIN,7:10 pm,"Game Preview, Matchups, and Tickets",,,,,,,,,,,,,True,2361,2017
158,201709270,preview,BOS,TOR,7:10 pm,"Game Preview, Matchups, and Tickets",,,,,,,,,,,,,True,2362,2017
159,201709270,preview,LAD,SDP,10:10 pm,"Game Preview, Matchups, and Tickets",,,,,,,,,,,,,True,2363,2017
159,201709270,preview,ARI,SFG,3:40 pm,"Game Preview, Matchups, and Tickets",,,,,,,,,,,,,True,2364,2017
158,201709270,preview,STL,CHC,8:15 pm,"Game Preview, Matchups, and Tickets",,,,,,,,,,,,,True,2365,2017
158,201709270,preview,NYM,ATL,7:10 pm,"Game Preview, Matchups, and Tickets",,,,,,,,,,,,,True,2366,2017
159,201709270,preview,COL,MIA,3:10 pm,"Game Preview, Matchups, and Tickets",,,,,,,,,,,,,True,2367,2017
